"","YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_STATE_ABR","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_STATE_ABR","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FIRST_DEP_TIME","TOTAL_ADD_GTIME","LONGEST_ADD_GTIME","DEP_AM_PM","ARR_AM_PM"
"222",2016,2,4,4,1,"2016-04-04","AA",19805,1252,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1504,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,NA,1067,5,0,0,0,0,0,0,0,0,"0","0"
"223",2016,2,4,4,1,"2016-04-04","UA",19977,709,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,1612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1753,NA,NA,NA,NA,NA,NA,NA,NA,221,NA,NA,1290,6,0,0,0,0,0,0,0,0,"0","0"
"224",2016,2,4,5,2,"2016-04-05","WN",19393,4154,14122,1412202,30198,"PIT","PA",23,11259,1125903,30194,"DAL","TX",74,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1905,NA,NA,NA,NA,NA,NA,NA,NA,185,NA,NA,1060,5,0,0,0,0,0,0,0,0,"0","0"
"225",2016,2,4,5,2,"2016-04-05","UA",19977,220,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,1735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1815,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,413,2,0,0,0,0,0,0,0,0,"0","0"
"226",2016,2,4,5,2,"2016-04-05","B6",20409,1686,14122,1412202,30198,"PIT","PA",23,10721,1072102,30721,"BOS","MA",13,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1913,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,496,2,0,0,0,0,0,0,0,0,"0","0"
"227",2016,2,4,6,3,"2016-04-06","DL",19790,1903,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,526,3,0,0,0,0,0,0,0,0,"1","1"
"228",2016,2,4,6,3,"2016-04-06","WN",19393,1585,14122,1412202,30198,"PIT","PA",23,11697,1169704,32467,"FLL","FL",33,615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,855,NA,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,994,4,0,0,0,0,0,0,0,0,"1","1"
"229",2016,2,4,6,3,"2016-04-06","B6",20409,2007,14122,1412202,30198,"PIT","PA",23,11697,1169704,32467,"FLL","FL",33,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953,NA,NA,NA,NA,NA,NA,NA,NA,173,NA,NA,994,4,0,0,0,0,0,0,0,0,"1","1"
"230",2016,2,4,7,4,"2016-04-07","DL",19790,1383,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1123,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,526,3,0,0,0,0,0,0,0,0,"1","1"
"231",2016,2,4,7,4,"2016-04-07","WN",19393,3006,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120,NA,NA,NA,NA,NA,NA,NA,NA,220,NA,NA,1290,6,0,0,0,0,0,0,0,0,"1","1"
"232",2016,2,4,7,4,"2016-04-07","AA",19805,2078,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1205,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,366,2,0,0,0,0,0,0,0,0,"1","0"
"233",2016,2,4,8,5,"2016-04-08","WN",19393,3006,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120,NA,NA,NA,NA,NA,NA,NA,NA,220,NA,NA,1290,6,0,0,0,0,0,0,0,0,"1","1"
"234",2016,2,4,9,6,"2016-04-09","DL",19790,1599,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1515,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,526,3,0,0,0,0,0,0,0,0,"0","0"
"235",2016,2,4,9,6,"2016-04-09","WN",19393,1973,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,1425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1645,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,873,4,0,0,0,0,0,0,0,0,"0","0"
"236",2016,2,4,10,7,"2016-04-10","AA",19805,2458,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,185,NA,NA,1067,5,0,0,0,0,0,0,0,0,"0","0"
"237",2016,2,4,10,7,"2016-04-10","WN",19393,599,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,526,3,0,0,0,0,0,0,0,0,"0","0"
"238",2016,2,4,11,1,"2016-04-11","DL",19790,1383,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1123,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,526,3,0,0,0,0,0,0,0,0,"1","1"
"239",2016,2,4,11,1,"2016-04-11","WN",19393,3006,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120,NA,NA,NA,NA,NA,NA,NA,NA,220,NA,NA,1290,6,0,0,0,0,0,0,0,0,"1","1"
"240",2016,2,4,13,3,"2016-04-13","WN",19393,1828,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2235,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,873,4,0,0,0,0,0,0,0,0,"0","0"
"241",2016,2,4,13,3,"2016-04-13","AA",19805,1731,14122,1412202,30198,"PIT","PA",23,14100,1410002,34100,"PHL","PA",23,2040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2148,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,268,2,0,0,0,0,0,0,0,0,"0","0"
"242",2016,2,4,14,4,"2016-04-14","WN",19393,2701,14122,1412202,30198,"PIT","PA",23,12191,1219102,31453,"HOU","TX",74,1845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,NA,NA,NA,NA,NA,NA,185,NA,NA,1131,5,0,0,0,0,0,0,0,0,"0","0"
"243",2016,2,4,14,4,"2016-04-14","DL",19790,1142,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2214,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,526,3,0,0,0,0,0,0,0,0,"0","0"
"244",2016,2,4,15,5,"2016-04-15","WN",19393,2241,14122,1412202,30198,"PIT","PA",23,13204,1320402,31454,"MCO","FL",33,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,834,4,0,0,0,0,0,0,0,0,"1","1"
"245",2016,2,4,16,6,"2016-04-16","WN",19393,3397,14122,1412202,30198,"PIT","PA",23,13204,1320402,31454,"MCO","FL",33,805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,834,4,0,0,0,0,0,0,0,0,"1","1"
"246",2016,2,4,17,7,"2016-04-17","AA",19805,1889,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1519,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,366,2,0,0,0,0,0,0,0,0,"0","0"
"247",2016,2,4,17,7,"2016-04-17","WN",19393,419,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,1445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,873,4,0,0,0,0,0,0,0,0,"0","0"
"248",2016,2,4,18,1,"2016-04-18","WN",19393,281,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,1045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1110,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,402,2,0,0,0,0,0,0,0,0,"1","1"
"249",2016,2,4,18,1,"2016-04-18","UA",19977,709,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,1603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1744,NA,NA,NA,NA,NA,NA,NA,NA,221,NA,NA,1290,6,0,0,0,0,0,0,0,0,"0","0"
"250",2016,2,4,19,2,"2016-04-19","WN",19393,3327,14122,1412202,30198,"PIT","PA",23,10821,1082104,30852,"BWI","MD",35,1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1825,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,210,1,0,0,0,0,0,0,0,0,"0","0"
"251",2016,2,4,19,2,"2016-04-19","DL",19790,1462,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1937,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,526,3,0,0,0,0,0,0,0,0,"0","0"
"252",2016,2,4,19,2,"2016-04-19","OO",20304,4447,14122,1412202,30198,"PIT","PA",23,11433,1143302,31295,"DTW","MI",43,1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,201,1,0,0,0,0,0,0,0,0,"0","0"
"253",2016,2,4,20,3,"2016-04-20","WN",19393,2903,14122,1412202,30198,"PIT","PA",23,12889,1288903,32211,"LAS","NV",85,1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1810,NA,NA,NA,NA,NA,NA,NA,NA,280,NA,NA,1910,8,0,0,0,0,0,0,0,0,"0","0"
"254",2016,2,4,21,4,"2016-04-21","WN",19393,1828,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2235,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,873,4,0,0,0,0,0,0,0,0,"0","0"
"255",2016,2,4,22,5,"2016-04-22","AA",19805,1992,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1519,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,366,2,0,0,0,0,0,0,0,0,"0","0"
"256",2016,2,4,22,5,"2016-04-22","WN",19393,419,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,1445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,873,4,0,0,0,0,0,0,0,0,"0","0"
"257",2016,2,4,22,5,"2016-04-22","B6",20409,1686,14122,1412202,30198,"PIT","PA",23,10721,1072102,30721,"BOS","MA",13,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1913,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,496,2,0,0,0,0,0,0,0,0,"0","0"
"258",2016,2,4,23,6,"2016-04-23","WN",19393,934,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,873,4,0,0,0,0,0,0,0,0,"0","0"
"259",2016,2,4,24,7,"2016-04-24","WN",19393,1273,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2245,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,873,4,0,0,0,0,0,0,0,0,"0","0"
"260",2016,2,4,25,1,"2016-04-25","AA",19805,1426,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1720,NA,NA,NA,NA,NA,NA,NA,NA,187,NA,NA,1067,5,0,0,0,0,0,0,0,0,"0","0"
"261",2016,2,4,25,1,"2016-04-25","WN",19393,1711,14122,1412202,30198,"PIT","PA",23,13204,1320402,31454,"MCO","FL",33,1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1805,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,834,4,0,0,0,0,0,0,0,0,"0","0"
"262",2016,2,4,25,1,"2016-04-25","B6",20409,1686,14122,1412202,30198,"PIT","PA",23,10721,1072102,30721,"BOS","MA",13,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1913,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,496,2,0,0,0,0,0,0,0,0,"0","0"
"263",2016,2,4,26,2,"2016-04-26","AA",19805,1731,14122,1412202,30198,"PIT","PA",23,14100,1410002,34100,"PHL","PA",23,2040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2148,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,268,2,0,0,0,0,0,0,0,0,"0","0"
"264",2016,2,4,27,3,"2016-04-27","AA",19805,2458,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,185,NA,NA,1067,5,0,0,0,0,0,0,0,0,"0","0"
"265",2016,2,4,27,3,"2016-04-27","WN",19393,2153,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,526,3,0,0,0,0,0,0,0,0,"0","0"
"266",2016,2,4,28,4,"2016-04-28","WN",19393,2966,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,526,3,0,0,0,0,0,0,0,0,"1","1"
"267",2016,2,4,28,4,"2016-04-28","DL",19790,1108,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,526,3,0,0,0,0,0,0,0,0,"1","1"
"268",2016,2,4,29,5,"2016-04-29","WN",19393,281,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,1045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1110,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,402,2,0,0,0,0,0,0,0,0,"1","1"
"269",2016,2,4,29,5,"2016-04-29","DL",19790,1295,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1305,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,526,3,0,0,0,0,0,0,0,0,"1","0"
"270",2016,2,4,29,5,"2016-04-29","AA",19805,1700,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1329,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,366,2,0,0,0,0,0,0,0,0,"0","0"
"271",2016,2,4,29,5,"2016-04-29","OO",20304,5845,14122,1412202,30198,"PIT","PA",23,12266,1226603,31453,"IAH","TX",74,1438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1653,NA,NA,NA,NA,NA,NA,NA,NA,195,NA,NA,1117,5,0,0,0,0,0,0,0,0,"0","0"
"272",2016,2,4,30,6,"2016-04-30","WN",19393,1132,14122,1412202,30198,"PIT","PA",23,11697,1169704,32467,"FLL","FL",33,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,994,4,0,0,0,0,0,0,0,0,"0","0"
"273",2016,2,4,30,6,"2016-04-30","DL",19790,1221,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1640,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,526,3,0,0,0,0,0,0,0,0,"0","0"
"274",2016,2,5,1,7,"2016-05-01","WN",19393,3872,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,873,4,0,0,0,0,0,0,0,0,"1","1"
"275",2016,2,5,1,7,"2016-05-01","AA",19805,865,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,366,2,0,0,0,0,0,0,0,0,"1","1"
"276",2016,2,5,1,7,"2016-05-01","DL",19790,2126,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,935,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,526,3,0,0,0,0,0,0,0,0,"1","1"
"277",2016,2,5,2,1,"2016-05-02","WN",19393,1828,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2235,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,873,4,0,0,0,0,0,0,0,0,"0","0"
"278",2016,2,5,3,2,"2016-05-03","WN",19393,2966,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,905,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,526,3,0,0,0,0,0,0,0,0,"1","1"
"279",2016,2,5,4,3,"2016-05-04","AA",19805,528,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,1814,8,0,0,0,0,0,0,0,0,"0","0"
"280",2016,2,5,4,3,"2016-05-04","WN",19393,3327,14122,1412202,30198,"PIT","PA",23,10821,1082104,30852,"BWI","MD",35,1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1825,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,210,1,0,0,0,0,0,0,0,0,"0","0"
"281",2016,2,5,4,3,"2016-05-04","UA",19977,220,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,1735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1815,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,413,2,0,0,0,0,0,0,0,0,"0","0"
"282",2016,2,5,5,4,"2016-05-05","DL",19790,873,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1305,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,526,3,0,0,0,0,0,0,0,0,"1","0"
"283",2016,2,5,5,4,"2016-05-05","WN",19393,3727,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,1135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1305,NA,NA,NA,NA,NA,NA,NA,NA,270,NA,NA,1814,8,0,0,0,0,0,0,0,0,"1","0"
"284",2016,2,5,5,4,"2016-05-05","AA",19805,1252,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1340,NA,NA,NA,NA,NA,NA,NA,NA,181,NA,NA,1067,5,0,0,0,0,0,0,0,0,"1","0"
"285",2016,2,5,6,5,"2016-05-06","WN",19393,2199,14122,1412202,30198,"PIT","PA",23,14635,1463502,31714,"RSW","FL",33,1030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1305,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,966,4,0,0,0,0,0,0,0,0,"1","0"
"286",2016,2,5,6,5,"2016-05-06","AA",19805,2078,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1205,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,366,2,0,0,0,0,0,0,0,0,"1","0"
"287",2016,2,5,6,5,"2016-05-06","DL",19790,873,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1305,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,526,3,0,0,0,0,0,0,0,0,"1","0"
"288",2016,2,5,6,5,"2016-05-06","EV",20366,3946,14122,1412202,30198,"PIT","PA",23,11618,1161802,31703,"EWR","NJ",21,1329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,319,2,0,0,0,0,0,0,0,0,"0","0"
"289",2016,2,5,7,6,"2016-05-07","WN",19393,723,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1825,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,526,3,0,0,0,0,0,0,0,0,"0","0"
"290",2016,2,5,7,6,"2016-05-07","AA",19805,528,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,1814,8,0,0,0,0,0,0,0,0,"0","0"
"291",2016,2,5,7,6,"2016-05-07","DL",19790,1462,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1945,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,526,3,0,0,0,0,0,0,0,0,"0","0"
"292",2016,2,5,8,7,"2016-05-08","WN",19393,1711,14122,1412202,30198,"PIT","PA",23,13204,1320402,31454,"MCO","FL",33,1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1805,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,834,4,0,0,0,0,0,0,0,0,"0","0"
"293",2016,2,5,8,7,"2016-05-08","DL",19790,1221,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1803,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,526,3,0,0,0,0,0,0,0,0,"0","0"
"294",2016,2,5,8,7,"2016-05-08","EV",20366,4300,14122,1412202,30198,"PIT","PA",23,11618,1161802,31703,"EWR","NJ",21,1754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1925,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,319,2,0,0,0,0,0,0,0,0,"0","0"
"295",2016,2,5,9,1,"2016-05-09","WN",19393,554,14122,1412202,30198,"PIT","PA",23,10693,1069302,30693,"BNA","TN",54,625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,462,2,0,0,0,0,0,0,0,0,"1","1"
"296",2016,2,5,9,1,"2016-05-09","AA",19805,1978,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,835,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,366,2,0,0,0,0,0,0,0,0,"1","1"
"297",2016,2,5,10,2,"2016-05-10","DL",19790,1221,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1803,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,526,3,0,0,0,0,0,0,0,0,"0","0"
"298",2016,2,5,10,2,"2016-05-10","WN",19393,2903,14122,1412202,30198,"PIT","PA",23,12889,1288903,32211,"LAS","NV",85,1630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1810,NA,NA,NA,NA,NA,NA,NA,NA,280,NA,NA,1910,8,0,0,0,0,0,0,0,0,"0","0"
"299",2016,2,5,10,2,"2016-05-10","AA",19805,2084,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,1715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1844,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,366,2,0,0,0,0,0,0,0,0,"0","0"
"300",2016,2,5,10,2,"2016-05-10","EV",20366,4300,14122,1412202,30198,"PIT","PA",23,11618,1161802,31703,"EWR","NJ",21,1754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1925,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,319,2,0,0,0,0,0,0,0,0,"0","0"
"301",2016,2,5,11,3,"2016-05-11","DL",19790,2126,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,935,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,526,3,0,0,0,0,0,0,0,0,"1","1"
"302",2016,2,5,11,3,"2016-05-11","AA",19805,1730,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,366,2,0,0,0,0,0,0,0,0,"1","1"
